ID,Title,Episodes,Synopsis,Score,Day_aired,Duration,Genres,Tags,Main Role,Support Role,Url
21934,Stranger (2017), 16,"Hwang Shi Mok underwent brain surgery as a child to curb his violent temper, which left him devoid of emotions. Hwang becomes a prosecutor known for his piercing intelligence and logic, but he is ostracized because he lacks empathy and social skills. He is also one of only a handful of upright prosecutors who have refused to take bribes. One day, he encounters a stabbing victim while investigating corruption. He meets Lieutenant"," 8.8 (scored by 22,248 users)",, 1 hr. 10 min.,"Thriller,Mystery,Law,Drama","Suspense,Investigation,Corruption,CrimeSolvingDuo,Murder,CalmMaleLead,Alexithymia,StrongFemaleLead,SmartFemaleLead,Psychological","Cho Seung Woo,Bae Doo Na,Lee Joon Hyuk,Yoo Jae Myung,Shin Hye Sun,","Choi Jae Woong,",https://mydramalist.com//21934-stranger
21934,Stranger (2017), 16,"Hwang Shi Mok underwent brain surgery as a child to curb his violent temper, which left him devoid of emotions. Hwang becomes a prosecutor known for his piercing intelligence and logic, but he is ostracized because he lacks empathy and social skills. He is also one of only a handful of upright prosecutors who have refused to take bribes. One day, he encounters a stabbing victim while investigating corruption. He meets Lieutenant"," 8.8 (scored by 22,248 users)",, 1 hr. 10 min.,"Thriller,Mystery,Law,Drama","Suspense,Investigation,Corruption,CrimeSolvingDuo,Murder,CalmMaleLead,Alexithymia,StrongFemaleLead,SmartFemaleLead,Psychological","Cho Seung Woo,Bae Doo Na,Lee Joon Hyuk,Yoo Jae Myung,Shin Hye Sun,","Choi Jae Woong,",https://mydramalist.com/21934-stranger
695149,Twenty-Five Twenty-One (2022), 16,"In a time when dreams seem out of reach, a teen fencer pursues big ambitions and meets a hardworking young man who seeks to rebuild his life.

Na Hee Do is a member of her high school fencing team. Due to the South Korean financial crisis, the high school fencing team gets disbanded. Getting through all the difficulties, she becomes a member of the national fencing team.

The South Korean financial crisis"," 8.8 (scored by 45,339 users)",, 1 hr. 15 min.,"Romance,Life,Drama,Melodrama","ComingOfAge,Nostalgia,Fencing,NiceMaleLead,Friendship,CharacterDevelopment,Competition,IMFCrisis,HighSchoolToWorkingLife,ReporterMaleLead","Kim Tae Ri,Nam Joo Hyuk,Bona,Choi Hyun Wook,Lee Joo Myung,","Seo Jae Hee,",https://mydramalist.com//695149-twenty-five-twenty-one
695149,Twenty-Five Twenty-One (2022), 16,"In a time when dreams seem out of reach, a teen fencer pursues big ambitions and meets a hardworking young man who seeks to rebuild his life.

Na Hee Do is a member of her high school fencing team. Due to the South Korean financial crisis, the high school fencing team gets disbanded. Getting through all the difficulties, she becomes a member of the national fencing team.

The South Korean financial crisis"," 8.8 (scored by 45,339 users)",, 1 hr. 15 min.,"Romance,Life,Drama,Melodrama","ComingOfAge,Nostalgia,Fencing,NiceMaleLead,Friendship,CharacterDevelopment,Competition,IMFCrisis,HighSchoolToWorkingLife,ReporterMaleLead","Kim Tae Ri,Nam Joo Hyuk,Bona,Choi Hyun Wook,Lee Joo Myung,","Seo Jae Hee,",https://mydramalist.com/695149-twenty-five-twenty-one
61399,The Red Sleeve (2021), 17,"In 18th-century Korea, Prince Yi San is a perfectionist haunted by his father's murder. He's set to inherit the throne once his cruel grandfather, the current king, passes away. Despite the emotional scars left by his father's death, Yi San aspires to be a benevolent ruler who reforms the kingdom's laws. At court, he encounters Sung Deok Im, a spirited and intelligent young woman. While Yi San falls in love and proposes"," 8.8 (scored by 17,257 users)",, 1 hr. 20 min.,"Historical,Romance,Drama,Melodrama","NobleMan/CommonWoman,PalaceSetting,Tearjerker,JoseonDynasty,StrongMaleLead,Death,MaleChasesFemaleFirst,SmartFemaleLead,Master-ServantRelationship,KingMaleLead","Lee Jun Ho,Lee Se Young,Kang Hoon,","Lee Deok Hwa,Park Ji Young,Jang Hee Jin,",https://mydramalist.com//61399-dress-sleeved-red
61399,The Red Sleeve (2021), 17,"In 18th-century Korea, Prince Yi San is a perfectionist haunted by his father's murder. He's set to inherit the throne once his cruel grandfather, the current king, passes away. Despite the emotional scars left by his father's death, Yi San aspires to be a benevolent ruler who reforms the kingdom's laws. At court, he encounters Sung Deok Im, a spirited and intelligent young woman. While Yi San falls in love and proposes"," 8.8 (scored by 17,257 users)",, 1 hr. 20 min.,"Historical,Romance,Drama,Melodrama","NobleMan/CommonWoman,PalaceSetting,Tearjerker,JoseonDynasty,StrongMaleLead,Death,MaleChasesFemaleFirst,SmartFemaleLead,Master-ServantRelationship,KingMaleLead","Lee Jun Ho,Lee Se Young,Kang Hoon,","Lee Deok Hwa,Park Ji Young,Jang Hee Jin,",https://mydramalist.com/61399-dress-sleeved-red
59001,D.P. (2021), 6,"Private soldier Jun Ho is a confused youth who served in the military normally like other Koreans. One day, he suddenly becomes a member of the military defector arrest team. As such, he is tasked with capturing deserters and must grapple with the more troubling cases of why some soldiers feel they have no other choice but go absent without official leave.

(Source: NamuWiki, DramaWiki)

~~ Adapted from the webtoon &quot;D.P Dog"," 8.8 (scored by 27,679 users)",, 50 min.,"Action,Military,Drama","MilitaryAbuse,Violence,Bromance,Desertion,Harassment,DarkFiction,Humiliation,AdaptedFromAWebtoon,SexualAssault,Miniseries","Jung Hae In,Koo Kyo Hwan,Kim Sung Kyun,Son Suk Ku,","Hong Kyung,Jo Hyun Chul,",https://mydramalist.com//59001-d-p-dog-day
59001,D.P. (2021), 6,"Private soldier Jun Ho is a confused youth who served in the military normally like other Koreans. One day, he suddenly becomes a member of the military defector arrest team. As such, he is tasked with capturing deserters and must grapple with the more troubling cases of why some soldiers feel they have no other choice but go absent without official leave.

(Source: NamuWiki, DramaWiki)

~~ Adapted from the webtoon &quot;D.P Dog"," 8.8 (scored by 27,679 users)",, 50 min.,"Action,Military,Drama","MilitaryAbuse,Violence,Bromance,Desertion,Harassment,DarkFiction,Humiliation,AdaptedFromAWebtoon,SexualAssault,Miniseries","Jung Hae In,Koo Kyo Hwan,Kim Sung Kyun,Son Suk Ku,","Hong Kyung,Jo Hyun Chul,",https://mydramalist.com/59001-d-p-dog-day
30740,SKY Castle (2018), 20,"Han Seo Jin, Noh Seung Hye, Jin Jin Hee, and Lee Myung Joo all live with their families in SKY Castle, a luxury private neighborhood hosting wealthy doctors and professors. All of the women wish for their children to enter prestigious universities and are actively supporting their education.

Following the acceptance of Myung Joo’s son into Seoul National University as a medical student, an incident occurs, resulting in the family quickly moving"," 8.8 (scored by 28,575 users)",, 1 hr. 15 min.,"Mystery,Psychological,Drama","FamilySecret,SocialCommentary,FamilyPressure,Satire,MultipleMains,SiblingRivalry,BirthSecret,FemaleCenteredPlot,Suicide,BlackComedy","Yeom Jung Ah,Lee Tae Ran,Yoon Se Ah,Oh Na Ra,Kim Seo Hyung,","Jung Joon Ho,",https://mydramalist.com//30740-sky-castle
30740,SKY Castle (2018), 20,"Han Seo Jin, Noh Seung Hye, Jin Jin Hee, and Lee Myung Joo all live with their families in SKY Castle, a luxury private neighborhood hosting wealthy doctors and professors. All of the women wish for their children to enter prestigious universities and are actively supporting their education.

Following the acceptance of Myung Joo’s son into Seoul National University as a medical student, an incident occurs, resulting in the family quickly moving"," 8.8 (scored by 28,575 users)",, 1 hr. 15 min.,"Mystery,Psychological,Drama","FamilySecret,SocialCommentary,FamilyPressure,Satire,MultipleMains,SiblingRivalry,BirthSecret,FemaleCenteredPlot,Suicide,BlackComedy","Yeom Jung Ah,Lee Tae Ran,Yoon Se Ah,Oh Na Ra,Kim Seo Hyung,","Jung Joon Ho,",https://mydramalist.com/30740-sky-castle
22806,Kingdom (2019), 6,"No sooner does the Joseon King succumb to smallpox, do the rumors of his death begin. The Cho Clan, the clan of the pregnant Queen and her father, Chief State Councillor Cho Hak Joo, declares the Crown Prince, a traitor.

Questioning the circumstances surrounding the King’s death, the Crown Prince and his guard, Moo Young, set forth to locate Lee Seung Hui, the last physician to treat his father. But the two"," 8.8 (scored by 35,071 users)",, 51 min.,"Thriller,Historical,Horror,Political","JoseonDynasty,AdaptedFromAWebtoon,PowerStruggle,Gore,Survival,StrongMaleLead,NiceMaleLead,Epidemic,Corruption,Zombies","Ju Ji Hoon,Ryu Seung Ryong,Bae Doo Na,Kim Sung Gyu,","Kim Chan Yi,Kim  Sang Ho,",https://mydramalist.com//22806-kingdom
22806,Kingdom (2019), 6,"No sooner does the Joseon King succumb to smallpox, do the rumors of his death begin. The Cho Clan, the clan of the pregnant Queen and her father, Chief State Councillor Cho Hak Joo, declares the Crown Prince, a traitor.

Questioning the circumstances surrounding the King’s death, the Crown Prince and his guard, Moo Young, set forth to locate Lee Seung Hui, the last physician to treat his father. But the two"," 8.8 (scored by 35,071 users)",, 51 min.,"Thriller,Historical,Horror,Political","JoseonDynasty,AdaptedFromAWebtoon,PowerStruggle,Gore,Survival,StrongMaleLead,NiceMaleLead,Epidemic,Corruption,Zombies","Ju Ji Hoon,Ryu Seung Ryong,Bae Doo Na,Kim Sung Gyu,","Kim Chan Yi,Kim  Sang Ho,",https://mydramalist.com/22806-kingdom
52921,Taxi Driver (2021), 16,"Do Gi has lived more honestly than anyone else as an officer in the Special Forces. Yet, when a serial killer murders his mother, he spends his days in agony. While feeling wronged and broken, Do Gi meets Jang Sung Chul, who recruits Do Gi to work for his company, Rainbow Taxi. Far from an ordinary taxi service, Rainbow Taxi is a secret organization that avenges victims whom the law didn’t protect."," 8.8 (scored by 26,417 users)",, 1 hr. 5 min.,"Action,Thriller,Crime,Drama","Revenge,StrongMaleLead,AdaptedFromAWebtoon,Investigation,ProsecutorFemaleLead,SecretOrganization,SmartFemaleLead,DeathOfAMother,TaxiDriverMaleLead,PoliceOfficerMaleLead","Lee Je Hoon,Esom,Kim Eui Sung,Pyo Ye Jin,","Cha Ji Yeon,Jang Hyuk Jin,",https://mydramalist.com//52921-model-taxi
52921,Taxi Driver (2021), 16,"Do Gi has lived more honestly than anyone else as an officer in the Special Forces. Yet, when a serial killer murders his mother, he spends his days in agony. While feeling wronged and broken, Do Gi meets Jang Sung Chul, who recruits Do Gi to work for his company, Rainbow Taxi. Far from an ordinary taxi service, Rainbow Taxi is a secret organization that avenges victims whom the law didn’t protect."," 8.8 (scored by 26,417 users)",, 1 hr. 5 min.,"Action,Thriller,Crime,Drama","Revenge,StrongMaleLead,AdaptedFromAWebtoon,Investigation,ProsecutorFemaleLead,SecretOrganization,SmartFemaleLead,DeathOfAMother,TaxiDriverMaleLead,PoliceOfficerMaleLead","Lee Je Hoon,Esom,Kim Eui Sung,Pyo Ye Jin,","Cha Ji Yeon,Jang Hyuk Jin,",https://mydramalist.com/52921-model-taxi
696751,Missing: The Other Side Season 2 (2022), 14,"3 Gongdan is a village where missing deceased people, including Kang Eun Sil and Oh Il Yong, stay. Meanwhile, Kim Wook, Jang Pan Seok, Lee Jong A, and Detective Shin Joon Ho try to find the bodies of the missing people and chase after the truth behind their deaths.

(Source: AsianWiki)"," 8.8 (scored by 3,433 users)",, 60 min.,"Thriller,Mystery,Supernatural","SearchingForAChild,VillageSetting,ColdCase,HackerFemaleLead,RighteousMaleLead,SocialJustice,Afterlife,OrphanMaleLead,Spirit,MissingPerson","Go Soo,Heo Joon Ho,Ahn So Hee,Ha Joon,Lee Jung Eun,Kim Dong Hwi,",,https://mydramalist.com//696751-missing-the-other-side-2
696751,Missing: The Other Side Season 2 (2022), 14,"3 Gongdan is a village where missing deceased people, including Kang Eun Sil and Oh Il Yong, stay. Meanwhile, Kim Wook, Jang Pan Seok, Lee Jong A, and Detective Shin Joon Ho try to find the bodies of the missing people and chase after the truth behind their deaths.

(Source: AsianWiki)"," 8.8 (scored by 3,433 users)",, 60 min.,"Thriller,Mystery,Supernatural","SearchingForAChild,VillageSetting,ColdCase,HackerFemaleLead,RighteousMaleLead,SocialJustice,Afterlife,OrphanMaleLead,Spirit,MissingPerson","Go Soo,Heo Joon Ho,Ahn So Hee,Ha Joon,Lee Jung Eun,Kim Dong Hwi,",,https://mydramalist.com/696751-missing-the-other-side-2
19262,Weightlifting Fairy Kim Bok Joo (2016), 16,"Bok Joo is a weightlifter who is pursuing her dream of winning the gold medal but she then finds romance for the first time in her life. While she is a woman who trains with heavy steel weights, she is also very feminine when it comes to relationships. Focusing solely on weightlifting would jeopardize her relationship but leaving her weightlifting career for love would keep her from attaining her dreams.

Can she"," 8.8 (scored by 103,305 users)",, 60 min.,"Comedy,Romance,Life,Sports","FriendsToLovers,Weightlifting,StrongFemaleLead,Healing,FirstLove,BanteringRelationship,MaleChasesFemaleFirst,Swimming,SlowBurnRomance,Sismance","Lee Sung Kyung,Nam Joo Hyuk,Lee Jae Yoon,Kyung Soo Jin,","Cho Hye Jung,Lee Joo Young,",https://mydramalist.com//19262-weightlifting-fairy-kim-bok-joo
19262,Weightlifting Fairy Kim Bok Joo (2016), 16,"Bok Joo is a weightlifter who is pursuing her dream of winning the gold medal but she then finds romance for the first time in her life. While she is a woman who trains with heavy steel weights, she is also very feminine when it comes to relationships. Focusing solely on weightlifting would jeopardize her relationship but leaving her weightlifting career for love would keep her from attaining her dreams.

Can she"," 8.8 (scored by 103,305 users)",, 60 min.,"Comedy,Romance,Life,Sports","FriendsToLovers,Weightlifting,StrongFemaleLead,Healing,FirstLove,BanteringRelationship,MaleChasesFemaleFirst,Swimming,SlowBurnRomance,Sismance","Lee Sung Kyung,Nam Joo Hyuk,Lee Jae Yoon,Kyung Soo Jin,","Cho Hye Jung,Lee Joo Young,",https://mydramalist.com/19262-weightlifting-fairy-kim-bok-joo
74275,Youth of May (2021), 12,"Hee Tae becomes the pride of Gwangju when he enters Seoul National University College of Medicine with top marks. His best friend Kyung Soo, an avid pro-democracy activist, insists that they open an illegal clinic for students on the run from the government. One day, a factory worker is injured during a protest. In exchange for the costs of discreetly transporting himself and the factory worker to his hometown, Hee Tae must"," 8.7 (scored by 19,181 users)",, 1 hr. 10 min.,"Romance,Youth,Drama,Melodrama","1980s,RichMan/PoorWoman,StarCrossedLovers,GwangjuUprising,Tearjerker,NiceMaleLead,StrongFemaleLead,SmartFemaleLead,ForbiddenLove,MartialLaw","Lee Do Hyun,Go Min Si,Lee Sang Yi,Geum Sae Rok,","Oh Man Suk,Uhm Hyo Sub,",https://mydramalist.com//74275-youth-of-may
74275,Youth of May (2021), 12,"Hee Tae becomes the pride of Gwangju when he enters Seoul National University College of Medicine with top marks. His best friend Kyung Soo, an avid pro-democracy activist, insists that they open an illegal clinic for students on the run from the government. One day, a factory worker is injured during a protest. In exchange for the costs of discreetly transporting himself and the factory worker to his hometown, Hee Tae must"," 8.7 (scored by 19,181 users)",, 1 hr. 10 min.,"Romance,Youth,Drama,Melodrama","1980s,RichMan/PoorWoman,StarCrossedLovers,GwangjuUprising,Tearjerker,NiceMaleLead,StrongFemaleLead,SmartFemaleLead,ForbiddenLove,MartialLaw","Lee Do Hyun,Go Min Si,Lee Sang Yi,Geum Sae Rok,","Oh Man Suk,Uhm Hyo Sub,",https://mydramalist.com/74275-youth-of-may
699557,Through the Darkness (2022), 12,"Back in the 1990s, the citizens of Seoul were gripped with a paralyzing fear after a series of brutal attacks and murders occurred. A mysterious figure dubbed ‘Red Cap’ was stalking women on the streets then killing his prey, seemingly without provocation. His habit of striking at random made it impossible for the detectives to predict his next move. At the top of their minds is what could be triggering him. 

Aware"," 8.7 (scored by 7,776 users)",, 1 hr. 10 min.,"Thriller,Mystery,Crime,Drama","Investigation,Murder,EmpathicMaleLead,CalmMaleLead,Suspense,1990s,2000s,TimeSkip,OffenderProfiling,Death","Kim Nam Gil,Jin Seon Kyu,Kim So Jin,","Ryeoun,Lee Dae Yeon,Kim Won Hae,",https://mydramalist.com//699557-inside-criminal-minds
699557,Through the Darkness (2022), 12,"Back in the 1990s, the citizens of Seoul were gripped with a paralyzing fear after a series of brutal attacks and murders occurred. A mysterious figure dubbed ‘Red Cap’ was stalking women on the streets then killing his prey, seemingly without provocation. His habit of striking at random made it impossible for the detectives to predict his next move. At the top of their minds is what could be triggering him. 

Aware"," 8.7 (scored by 7,776 users)",, 1 hr. 10 min.,"Thriller,Mystery,Crime,Drama","Investigation,Murder,EmpathicMaleLead,CalmMaleLead,Suspense,1990s,2000s,TimeSkip,OffenderProfiling,Death","Kim Nam Gil,Jin Seon Kyu,Kim So Jin,","Ryeoun,Lee Dae Yeon,Kim Won Hae,",https://mydramalist.com/699557-inside-criminal-minds
62087,The Devil Judge (2021), 16,"Set in a dystopian version of present-day Korea where daily life is chaos and society has collapsed to the point that people openly voice their distrust and hatred for their leaders. In this world bereft of law and order, Head Trial Judge Kang signals the need for change. His courtroom is the subject of a reality show where he mercilessly punishes the guilty, earning him the &quot;Devil Judge&quot; nickname. As a divisive"," 8.7 (scored by 21,326 users)",, 1 hr. 15 min.,"Mystery,Law,Crime,Drama","DarkFiction,ManipulativeFemaleLead,Rivalry,Dystopia,Corruption,Bromance,ToughPast,StrongFemaleLead,HardworkingMaleLead,UnrequitedLove","Ji Sung,Kim Min Jung,Park Jin Young,Park Gyu Young,","Jeon Chae Eun,Kim Jae Kyung,",https://mydramalist.com//62087-the-demon-judge
62087,The Devil Judge (2021), 16,"Set in a dystopian version of present-day Korea where daily life is chaos and society has collapsed to the point that people openly voice their distrust and hatred for their leaders. In this world bereft of law and order, Head Trial Judge Kang signals the need for change. His courtroom is the subject of a reality show where he mercilessly punishes the guilty, earning him the &quot;Devil Judge&quot; nickname. As a divisive"," 8.7 (scored by 21,326 users)",, 1 hr. 15 min.,"Mystery,Law,Crime,Drama","DarkFiction,ManipulativeFemaleLead,Rivalry,Dystopia,Corruption,Bromance,ToughPast,StrongFemaleLead,HardworkingMaleLead,UnrequitedLove","Ji Sung,Kim Min Jung,Park Jin Young,Park Gyu Young,","Jeon Chae Eun,Kim Jae Kyung,",https://mydramalist.com/62087-the-demon-judge
38301,Dr. Romantic Season 2 (2020), 16,"A “real doctor” story set in a small, humble hospital called Doldam Hospital. It is a story about people who meet Kim Sa Bu, a genius doctor, and discover “real romance.”

Kim Sa Bu once gained fame as a top surgeon at a huge hospital. One day, he disappeared from the eyes of the public, quietly becoming the chief surgeon at Doldam Hospital in the countryside. After he conducted a successful operation"," 8.7 (scored by 27,465 users)",, 1 hr. 10 min.,"Romance,Drama,Medical,Melodrama","SlowBurnRomance,Healing,CharacterDevelopment,SurgeonMaleLead,FriendsToLovers,Love/HateRelationship,HardworkingFemaleLead,HospitalSetting,RichWoman/PoorMan,SmartFemaleLead","Han Seok Kyu,Ahn Hyo Seop,Lee Sung Kyung,Kim Joo Heon,","Shin Dong Wook,So Ju Yeon,",https://mydramalist.com//38301-romantic-doctor-teacher-kim-2
38301,Dr. Romantic Season 2 (2020), 16,"A “real doctor” story set in a small, humble hospital called Doldam Hospital. It is a story about people who meet Kim Sa Bu, a genius doctor, and discover “real romance.”

Kim Sa Bu once gained fame as a top surgeon at a huge hospital. One day, he disappeared from the eyes of the public, quietly becoming the chief surgeon at Doldam Hospital in the countryside. After he conducted a successful operation"," 8.7 (scored by 27,465 users)",, 1 hr. 10 min.,"Romance,Drama,Medical,Melodrama","SlowBurnRomance,Healing,CharacterDevelopment,SurgeonMaleLead,FriendsToLovers,Love/HateRelationship,HardworkingFemaleLead,HospitalSetting,RichWoman/PoorMan,SmartFemaleLead","Han Seok Kyu,Ahn Hyo Seop,Lee Sung Kyung,Kim Joo Heon,","Shin Dong Wook,So Ju Yeon,",https://mydramalist.com/38301-romantic-doctor-teacher-kim-2
26949,Life on Mars (2018), 16,"As the leader of a crime investigation team, Han Tae Joo has propelled his career and risen through the ranks by trusting data over all else. One day, while investigating a serial murder case, he has an accident. When he wakes up, he suddenly finds himself in the winter of 1988. He doesn't know why, but he's now a detective appointed to work at a police station in a small city. To"," 8.7 (scored by 10,347 users)",, 1 hr. 5 min.,"Action,Mystery,Psychological,Comedy","1980s,PoliceProcedural,Bromance,CalmMaleLead,SmartMaleLead,StrongFemaleLead,Coma,Murder,Investigation,Thriller","Jung Kyung Ho,Park Sung Woong,Go Ah Sung,Oh Dae Hwan,Noh Jong Hyun,","Jun Suk Ho,",https://mydramalist.com//26949-life-on-mars
26949,Life on Mars (2018), 16,"As the leader of a crime investigation team, Han Tae Joo has propelled his career and risen through the ranks by trusting data over all else. One day, while investigating a serial murder case, he has an accident. When he wakes up, he suddenly finds himself in the winter of 1988. He doesn't know why, but he's now a detective appointed to work at a police station in a small city. To"," 8.7 (scored by 10,347 users)",, 1 hr. 5 min.,"Action,Mystery,Psychological,Comedy","1980s,PoliceProcedural,Bromance,CalmMaleLead,SmartMaleLead,StrongFemaleLead,Coma,Murder,Investigation,Thriller","Jung Kyung Ho,Park Sung Woong,Go Ah Sung,Oh Dae Hwan,Noh Jong Hyun,","Jun Suk Ho,",https://mydramalist.com/26949-life-on-mars
75433,Racket Boys (2021), 16,"A story of a boys' badminton team at a middle school in Haenam as they grow, both as people and as players.

Yoon Hyun Jong was once a very good badminton player, but now he struggles to make ends meet for his family. Therefore, he jumps at a chance to coach a middle school team, only to find a team on the verge of disbandment with only three players: Bang Yoon Dam,"," 8.7 (scored by 11,815 users)",, 1 hr. 15 min.,"Comedy,Life,Drama,Sports","Badminton,Friendship,RuralLife,SportClub,Bad/WrongTag,ToughMaleLead,SlightRomance,MultipleMains,ArrogantFemaleLead,Heartwarming","Kim Sang Kyung,Oh Na Ra,Tang Jun Sang,Son Sang Yeon,Choi Hyun Wook,Kim Kang Hoon,",,https://mydramalist.com//75433-rocket-boy-squad
75433,Racket Boys (2021), 16,"A story of a boys' badminton team at a middle school in Haenam as they grow, both as people and as players.

Yoon Hyun Jong was once a very good badminton player, but now he struggles to make ends meet for his family. Therefore, he jumps at a chance to coach a middle school team, only to find a team on the verge of disbandment with only three players: Bang Yoon Dam,"," 8.7 (scored by 11,815 users)",, 1 hr. 15 min.,"Comedy,Life,Drama,Sports","Badminton,Friendship,RuralLife,SportClub,Bad/WrongTag,ToughMaleLead,SlightRomance,MultipleMains,ArrogantFemaleLead,Heartwarming","Kim Sang Kyung,Oh Na Ra,Tang Jun Sang,Son Sang Yeon,Choi Hyun Wook,Kim Kang Hoon,",,https://mydramalist.com/75433-rocket-boy-squad
15845,Dear My Friends (2016), 16,"Park Wan is a translator who is constantly pulled by her mother, Jang Nan Hee, to hang out with her elder friends, Jo Hee Ja, Moon Jung Ah, Oh Choong Nam, and Lee Yeong Won. The plot revolves around the friends' twilight years as they are rediscovering themselves through relationships and family, the struggles they face due to their old age, and their life journey that they share with  Park Wan in"," 8.7 (scored by 3,835 users)",, 1 hr. 10 min.,"Life,Drama,Melodrama","LifeLesson,Mother-DaughterRelationship,Mother-SonRelationship,Sismance,FamilyConflict,MultipleCouples,GenerationalConflict,MultipleMains,Friendship,SlightComedy","Go Hyun Jung,Kim Hye Ja,Na Moon Hee,Go Doo Shim,Park Won Sook,Youn Yuh Jung,",,https://mydramalist.com//15845-dear-my-friends
15845,Dear My Friends (2016), 16,"Park Wan is a translator who is constantly pulled by her mother, Jang Nan Hee, to hang out with her elder friends, Jo Hee Ja, Moon Jung Ah, Oh Choong Nam, and Lee Yeong Won. The plot revolves around the friends' twilight years as they are rediscovering themselves through relationships and family, the struggles they face due to their old age, and their life journey that they share with  Park Wan in"," 8.7 (scored by 3,835 users)",, 1 hr. 10 min.,"Life,Drama,Melodrama","LifeLesson,Mother-DaughterRelationship,Mother-SonRelationship,Sismance,FamilyConflict,MultipleCouples,GenerationalConflict,MultipleMains,Friendship,SlightComedy","Go Hyun Jung,Kim Hye Ja,Na Moon Hee,Go Doo Shim,Park Won Sook,Youn Yuh Jung,",,https://mydramalist.com/15845-dear-my-friends
34667,Arthdal Chronicles Part 3: The Prelude to All Legends (2019), 6,"Ta Gon gets what he wants as he sits atop his throne. However, now his life and throne are threatened when Eun Seom begins to gather power among the slaves and peasants of Arth as he starts to fight back against the elite. Although Ta Gon has so far kept his half-Neanthal heritage a secret from the world, his eyes shine purple, preparing to go all out in fighting Eun Seom.

Meanwhile,"," 8.7 (scored by 11,717 users)",, 1 hr. 20 min.,"Historical,Romance,Fantasy,Political","PowerStruggle,War,SupernaturalPower,StrongFemaleLead,Curse,Revenge,SuperhumanStrength,Pre-produced,ClassConflict,AntiheroMaleLead","Song Joong Ki,Jang Dong Gun,Kim Ji Won,Kim Ok Bin,Kim Sung Cheol,","Kim Eui Sung,",https://mydramalist.com//34667-arthdal-chronicles-season-3
34667,Arthdal Chronicles Part 3: The Prelude to All Legends (2019), 6,"Ta Gon gets what he wants as he sits atop his throne. However, now his life and throne are threatened when Eun Seom begins to gather power among the slaves and peasants of Arth as he starts to fight back against the elite. Although Ta Gon has so far kept his half-Neanthal heritage a secret from the world, his eyes shine purple, preparing to go all out in fighting Eun Seom.

Meanwhile,"," 8.7 (scored by 11,717 users)",, 1 hr. 20 min.,"Historical,Romance,Fantasy,Political","PowerStruggle,War,SupernaturalPower,StrongFemaleLead,Curse,Revenge,SuperhumanStrength,Pre-produced,ClassConflict,AntiheroMaleLead","Song Joong Ki,Jang Dong Gun,Kim Ji Won,Kim Ok Bin,Kim Sung Cheol,","Kim Eui Sung,",https://mydramalist.com/34667-arthdal-chronicles-season-3
60911,Beyond Evil (2021), 16,"Meet the two fearless men willing to go to extreme lengths in their pursuit of a serial killer that has shaken up their quiet city: Lee Dong Sik, a once capable detective, is now demoted to perform menial tasks at the Manyang Police Substation. Just as he is beginning to settle into a peaceful life, his new superior, Detective Han Joo Won, is transferred in. Joo Won is an elite detective whose"," 8.7 (scored by 21,682 users)",, 1 hr. 5 min.,"Thriller,Mystery,Psychological,Drama","DeterminedMaleLead,Investigation,Suspense,Murder,Trauma,PsychologicalManipulation,SmartMaleLead,Death,Corruption,Father-SonRelationship","Shin Ha Kyun,Yeo Jin Goo,Choi Dae Hoon,Kim Shin Rok,Choi Sung Eun,","Choi Jin Ho,",https://mydramalist.com//60911-monster
60911,Beyond Evil (2021), 16,"Meet the two fearless men willing to go to extreme lengths in their pursuit of a serial killer that has shaken up their quiet city: Lee Dong Sik, a once capable detective, is now demoted to perform menial tasks at the Manyang Police Substation. Just as he is beginning to settle into a peaceful life, his new superior, Detective Han Joo Won, is transferred in. Joo Won is an elite detective whose"," 8.7 (scored by 21,682 users)",, 1 hr. 5 min.,"Thriller,Mystery,Psychological,Drama","DeterminedMaleLead,Investigation,Suspense,Murder,Trauma,PsychologicalManipulation,SmartMaleLead,Death,Corruption,Father-SonRelationship","Shin Ha Kyun,Yeo Jin Goo,Choi Dae Hoon,Kim Shin Rok,Choi Sung Eun,","Choi Jin Ho,",https://mydramalist.com/60911-monster
34665,"Arthdal Chronicles Part 2: The Sky Turning Inside Out, Rising Land (2019)", 6,"Ta Gon has now become the most powerful man in Arthdal. He has an affectionate relationship only with Taealha, the daughter of the rival Hae Tribe, because of their shared ambitions.

Sa Ya has been kept confined in a tower because he is an Igutu, a hybrid between a Saram and Nweantal. Ta Gon chose to spare Sa Ya’s life as a baby in the wars that wiped out all the Nweantals"," 8.7 (scored by 13,131 users)",, 1 hr. 21 min.,"Historical,Romance,Fantasy,Political","War,PowerStruggle,Slavery,GoodTwin/EvilTwin,StrongFemaleLead,Revenge,CharacterDevelopment,Father-DaughterRelationship,StrongMaleLead,PoliticalIntrigue","Song Joong Ki,Jang Dong Gun,Kim Ji Won,Kim Ok Bin,","Kim Eui Sung,Park Hae Joon,",https://mydramalist.com//34665-arthdal-chronicles-season-2
